11,0275093;43,0227116;"Castle Rocca aldobrandesca"
7,7342466;44,6318606;"Castle Castello della Salza"
10,5009942;45,507028;"Castle Castello Padenghe"
8,4317946;45,7706763;"Castle Castello del Buccione"
12,3012408;41,7592743;"Castle Castello di Gulio II"
11,1229413;43,6892915;"Castle Villa Il Castellare"
9,3731075;44,9382816;"Castle Castello Corticelli"
13,6120889;41,7283597;"Castle Castello di Sora"
12,5062878;43,9529498;"Castle Montelupo Tower Ruins"
12,6247215;43,9327073;"Castle"
9,9995548;45,5708166;"Castle Castello Quistini"
17,517716;40,6467231;"Castle Castello Ducale"
16,8747462;41,0043591;"Castle"
12,6779223;45,7306416;"Castle Castello di San Stino"
11,215422;43,6548876;"Castle Castello di Castelbonsi"
12,5597068;42,3737762;"Castle"
13,7569748;45,6759363;"Castle Forte Kressich"
13,731483;45,6049694;"Castle Forte Olmi"
15,0947271;41,1543355;"Castle"
6,6972847;45,0835842;"Castle Tur d'Amun"
12,8884937;41,8393673;"Castle Porta San Martino"
12,8940701;41,8402202;"Castle Porta Santa Croce"
9,1221728;44,3680343;"Castle Torre medievale"
13,3412372;42,0668438;"Castle La Rocca"
14,5958251;41,2556177;"Castle Castello medievale dei Sanframondo"
8,3387091;45,435492;"Castle Castello di Villarboit"
15,1865067;37,2855105;"Castle Brucoli"
8,7558558;44,6385482;"Castle Castello di Mornese"
11,7258081;45,9490431;"Castle Covolo di Butistone"
10,8229433;45,5648385;"Castle"
15,8009611;41,0490078;"Castle"
11,2112391;46,0056125;"Castle"
8,2815188;45,4551057;"Castle Castello di Balocco"
14,277442;37,586058;"Castle"
14,1434263;37,9926115;"Castle"
14,362332;37,9322599;"Castle Mistretta Castle"
14,1533652;37,8534854;"Castle Manor of Ventimiglia"
14,6985757;37,1538994;"Castle Santapau Castle"
8,3477911;45,3957188;"Castle Castello di Collobiano"
10,1672748;42,7890609;"Castle"
14,5543639;36,7829541;"Castle Torre Cabrera"
14,8554606;41,0472016;"Castle Castello"
